"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
     81834 ,08/07/15,07/29/21,11/26/21,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 102 ,11/08/21,II              ,J&t,,
     81838 ,08/31/15,07/22/21,01/13/22,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,  25 ,08/16/21,BLKWBLII        ,WhiteLineOut    ,J&t,
     81838 ,08/31/15,07/22/21,01/13/22,   5 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    ,  88 ,10/18/21,II              ,J&t,,
     81839 ,08/26/15,05/01/22,10/06/22,   6 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 134 ,09/12/22,NONE            ,J&t,,
     81839 ,08/26/15,05/01/22,10/06/22,   6 ,J    ,    1 ,    0 ,    2 ,LAME       , 148 ,09/26/22,BLKUBR          ,Sole Ulcer      ,J&t,
     81844 ,08/24/15,11/12/20,03/22/21,   4 ,J    ,    1 ,    1 ,    2 ,LAME       ,   5 ,11/17/20,BLOCK RB        ,LAMINITIS       ,,
     81866 ,08/04/15,08/09/21,01/09/22,   5 ,J    ,    1 ,    1 ,    2 ,LAME       ,  74 ,10/22/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     81866 ,08/04/15,08/09/21,01/09/22,   5 ,J    ,    1 ,    1 ,    2 ,FOOTRIM    , 112 ,11/29/21,II              ,J&t,,
     81866 ,08/04/15,08/09/21,01/09/22,   5 ,J    ,    1 ,    1 ,    2 ,FOOTRIM    , 126 ,12/13/21,II              ,J&t,,
     81874 ,09/03/15,11/28/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  91 ,02/27/23,NONE            ,J&t,,
     81874 ,09/03/15,11/28/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 105 ,03/13/23,NONE            ,J&t,,
     81874 ,09/03/15,11/28/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 203 ,06/19/23,NONE            ,J&t,,
     81874 ,09/03/15,11/28/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 294 ,09/18/23,NONE            ,J&t,,
     81882 ,09/18/15,09/19/20,11/05/21,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 359 ,09/13/21,II              ,J&t,,
     81907 ,04/08/16,11/30/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 173 ,05/22/23,NONE            ,J&t,,
     81907 ,04/08/16,11/30/22,00000000 ,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 205 ,06/23/23,NONE            ,J&t,,
     81911 ,04/14/16,05/25/18,11/12/18,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 157 ,10/29/18,L5              ,LAMINITIS       ,,
     81926 ,05/05/16,11/16/21,03/07/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  27 ,12/13/21,II              ,J&t,,
     81933 ,05/08/16,08/19/18,07/06/19,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,  57 ,10/15/18,L5              ,LAMINITIS       ,,
     81939 ,05/11/16,09/28/21,01/03/23,   4 ,J    ,    2 ,    1 ,    2 ,FOOTRIM    , 104 ,01/10/22,II              ,J&t,,
     81939 ,05/11/16,09/28/21,01/03/23,   4 ,J    ,    2 ,    1 ,    2 ,FOOTRIM    , 265 ,06/20/22,NONE            ,J&t,,
     81939 ,05/11/16,09/28/21,01/03/23,   4 ,J    ,    1 ,    1 ,    2 ,LAME       , 356 ,09/19/22,BLKUBL          ,Sole Ulcer      ,J&t,
     81939 ,05/11/16,09/28/21,01/03/23,   4 ,J    ,    2 ,    1 ,    2 ,FOOTRIM    , 377 ,10/10/22,NONE            ,J&t,,
     81939 ,05/11/16,09/28/21,01/03/23,   4 ,J    ,    2 ,    1 ,    2 ,LAME       , 377 ,10/10/22,TRMLBL          ,Leg/Injury,J&t,
     82023 ,07/26/15,09/25/21,07/25/22,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    ,  51 ,11/15/21,II              ,J&t,,
     82023 ,07/26/15,09/25/21,07/25/22,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 261 ,06/13/22,NONE            ,J&t,,
     82031 ,08/04/15,11/07/21,06/10/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 176 ,05/02/22,NONE            ,J&t,,
     82043 ,09/01/15,08/25/21,07/22/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 327 ,07/18/22,NONE            ,J&t,,
     82071 ,08/18/15,01/06/21,01/09/22,   4 ,J    ,    0 ,    2 ,    2 ,FOOTRIM    , 215 ,08/09/21,II              ,J&t,,
     82071 ,08/18/15,01/06/21,01/09/22,   4 ,J    ,    0 ,    2 ,    2 ,FOOTRIM    , 257 ,09/20/21,II              ,J&t,,
     82071 ,08/18/15,01/06/21,01/09/22,   4 ,J    ,    0 ,    2 ,    2 ,FOOTRIM    , 271 ,10/04/21,II              ,J&t,,
     82075 ,08/06/15,10/16/21,12/24/21,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  30 ,11/15/21,II              ,J&t,,
     82128 ,10/05/15,08/20/21,05/06/22,   5 ,J    ,    1 ,    4 ,    2 ,FOOTRIM    , 171 ,02/07/22,II              ,J&t,,
     82128 ,10/05/15,08/20/21,05/06/22,   5 ,J    ,    1 ,    4 ,    2 ,FOOTRIM    , 213 ,03/21/22,II              ,J&t,,
     82128 ,10/05/15,08/20/21,05/06/22,   5 ,J    ,    1 ,    4 ,    2 ,LAME       , 255 ,05/02/22,BLKUBR          ,Sole Ulcer      ,J&t,
     82157 ,10/09/15,02/07/23,00000000 ,   6 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    ,  34 ,03/13/23,NONE            ,J&t,,
     82157 ,10/09/15,02/07/23,00000000 ,   6 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 167 ,07/24/23,NONE            ,J&t,,
     82176 ,08/27/15,04/19/22,01/03/23,   5 ,J    ,    1 ,    0 ,    2 ,LAME       , 160 ,09/26/22,BLKUBL          ,Sole Ulcer      ,J&t,
     82176 ,08/27/15,04/19/22,01/03/23,   5 ,J    ,    2 ,    0 ,    2 ,LAME       , 181 ,10/17/22,BLKUBL          ,Sole Ulcer      ,J&t,
     82176 ,08/27/15,04/19/22,01/03/23,   5 ,J    ,    2 ,    0 ,    2 ,FOOTRIM    , 223 ,11/28/22,NONE            ,J&t,,
     82188 ,09/25/15,06/10/21,12/27/21,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 200 ,12/27/21,II              ,J&t,,
     82190 ,09/03/15,10/02/21,04/08/22,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 149 ,02/28/22,II              ,J&t,,
     82203 ,10/01/15,09/26/18,02/17/19,   2 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 103 ,01/07/19,BL.ULCR         ,                ,,
     82203 ,10/01/15,09/26/18,02/17/19,   2 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 103 ,01/07/19,BR.ULCR         ,                ,,
     82220 ,09/02/15,11/03/21,03/07/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  82 ,01/24/22,II              ,J&t,,
     82223 ,09/30/15,12/25/22,05/30/23,   6 ,J    ,    1 ,    4 ,    2 ,LAME       ,  57 ,02/20/23,BLKUBL          ,Sole Ulcer      ,J&t,
     82223 ,09/30/15,12/25/22,05/30/23,   6 ,J    ,    2 ,    4 ,    2 ,LAME       ,  99 ,04/03/23,TRMLFL          ,Leg/Injury,J&t,
     82223 ,09/30/15,12/25/22,05/30/23,   6 ,J    ,    2 ,    4 ,    2 ,FOOTRIM    , 113 ,04/17/23,NONE            ,J&t,,
     82295 ,09/24/15,03/31/22,01/23/23,   5 ,J    ,    1 ,    2 ,    2 ,LAME       , 123 ,08/01/22,BLKUBR          ,Sole Ulcer      ,J&t,
     82298 ,09/26/15,11/03/22,00000000 ,   6 ,J    ,    1 ,    1 ,    2 ,LAME       ,  25 ,11/28/22,BLKUFR          ,Sole Ulcer      ,J&t,
     82310 ,09/22/15,05/13/22,06/24/22,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  38 ,06/20/22,NONE            ,J&t,,
     82359 ,09/29/15,09/28/20,09/03/21,   4 ,X    ,    1 ,    0 ,    2 ,LAME       , 329 ,08/23/21,BLKWBRII        ,WhiteLineOut    ,J&t,
     82367 ,09/19/15,08/02/21,04/29/22,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  49 ,09/20/21,II              ,J&t,,
     82374 ,10/11/15,09/06/18,11/13/18,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  67 ,11/12/18,U.BL,BR         ,UPPERLEG        ,,
     82381 ,10/12/15,12/17/21,08/22/22,   5 ,J    ,    2 ,    0 ,    2 ,FOOTRIM    ,  80 ,03/07/22,II              ,J&t,,
     82381 ,10/12/15,12/17/21,08/22/22,   5 ,J    ,    2 ,    0 ,    2 ,FOOTRIM    ,  94 ,03/21/22,II              ,J&t,,
     82381 ,10/12/15,12/17/21,08/22/22,   5 ,J    ,    1 ,    0 ,    2 ,LAME       , 185 ,06/20/22,BLKUBL          ,Sole Ulcer      ,J&t,
     82381 ,10/12/15,12/17/21,08/22/22,   5 ,J    ,    2 ,    0 ,    2 ,LAME       , 248 ,08/22/22,ABXFBR          ,Foot Rot        ,J&t,
     82454 ,06/30/16,11/07/21,08/05/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  36 ,12/13/21,II              ,J&t,,
     82460 ,07/04/16,04/20/23,10/02/23,   6 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  60 ,06/19/23,NONE            ,J&t,,
     82489 ,07/25/16,08/18/22,03/20/23,   5 ,J    ,    1 ,    2 ,    2 ,LAME       ,  74 ,10/31/22,BLKUBL          ,Sole Ulcer      ,J&t,
     82489 ,07/25/16,08/18/22,03/20/23,   5 ,J    ,    2 ,    2 ,    2 ,LAME       , 116 ,12/12/22,BLKUBL          ,Sole Ulcer      ,J&t,
     82489 ,07/25/16,08/18/22,03/20/23,   5 ,J    ,    4 ,    2 ,    2 ,LAME       , 151 ,01/16/23,BLKUBL          ,Sole Ulcer      ,J&t,
     82496 ,04/30/15,05/30/19,07/14/19,   3 ,J    ,    1 ,    5 ,    2 ,LAME       ,  20 ,06/19/19,FANGAS          ,TRIM            ,,
     82530 ,08/21/16,02/14/22,10/10/22,   4 ,J    ,    1 ,    2 ,    2 ,LAME       ,  77 ,05/02/22,BLKUBR          ,Sole Ulcer      ,J&t,
     82530 ,08/21/16,02/14/22,10/10/22,   4 ,J    ,    1 ,    2 ,    2 ,FOOTRIM    , 119 ,06/13/22,NONE            ,J&t,,
     82530 ,08/21/16,02/14/22,10/10/22,   4 ,J    ,    1 ,    2 ,    2 ,FOOTRIM    , 175 ,08/08/22,NONE            ,J&t,,
     82530 ,08/21/16,02/14/22,10/10/22,   4 ,J    ,    1 ,    2 ,    2 ,FOOTRIM    , 203 ,09/05/22,NONE            ,J&t,,
     82590 ,10/15/16,01/04/23,00000000 ,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 152 ,06/05/23,NONE            ,J&t,,
     82590 ,10/15/16,01/04/23,00000000 ,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 194 ,07/17/23,NONE            ,J&t,,
     82601 ,10/28/16,03/24/23,00000000 ,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,  35 ,04/28/23,BLKTQQBL        ,Sole Ulcer      ,Nacho,
     82601 ,10/28/16,03/24/23,00000000 ,   5 ,J    ,    2 ,    0 ,    2 ,LAME       , 122 ,07/24/23,BLKUBR          ,Sole Ulcer      ,J&t,
     82601 ,10/28/16,03/24/23,00000000 ,   5 ,J    ,    2 ,    0 ,    2 ,FOOTRIM    , 171 ,09/11/23,NONE            ,J&t,,
     82614 ,11/08/16,09/29/18,12/23/19,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,   5 ,10/04/18,FANGAS          ,TRIM            ,,
     82614 ,11/08/16,09/29/18,12/23/19,   1 ,X    ,    2 ,    0 ,    2 ,LAME       ,  30 ,10/29/18,BEEF            ,FOOTROT         ,,
     82640 ,11/26/16,10/10/21,07/05/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  50 ,11/29/21,II              ,J&t,,
     82649 ,11/29/16,08/13/22,10/18/23,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,  58 ,10/10/22,BLKUBL          ,Sole Ulcer      ,J&t,
     82652 ,11/30/16,05/21/21,01/09/22,   3 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 178 ,11/15/21,II              ,J&t,,
     82652 ,11/30/16,05/21/21,01/09/22,   3 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 206 ,12/13/21,II              ,J&t,,
     82653 ,12/01/16,09/21/18,12/23/18,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,  18 ,10/09/18,F               ,FOOTROT         ,,
     82653 ,12/01/16,09/21/18,12/23/18,   1 ,J    ,    2 ,    0 ,    2 ,LAME       ,  38 ,10/29/18,F.BR            ,FOOTROT         ,,
     82653 ,12/01/16,09/21/18,12/23/18,   1 ,J    ,    3 ,    0 ,    2 ,LAME       ,  73 ,12/03/18,F.BR            ,FOOTROT         ,,
     82660 ,12/01/16,01/19/23,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 151 ,06/19/23,NONE            ,J&t,,
     82663 ,12/02/16,07/27/22,05/30/23,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 299 ,05/22/23,NONE            ,J&t,,
     82679 ,12/05/16,07/15/21,02/18/22,   3 ,J    ,    1 ,    0 ,    2 ,LAME       ,  74 ,09/27/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     82679 ,12/05/16,07/15/21,02/18/22,   3 ,J    ,    2 ,    0 ,    2 ,LAME       ,  88 ,10/11/21,BLKUBRII        ,Sole Ulcer      ,J&t,
     82688 ,12/07/16,09/03/21,01/09/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  31 ,10/04/21,II              ,J&t,,
     82693 ,12/08/16,11/07/22,00000000 ,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,   0 ,11/07/22,TETDBL          , DD/Wart,Nacho,
     82693 ,12/08/16,11/07/22,00000000 ,   5 ,J    ,    5 ,    0 ,    2 ,FOOTRIM    ,  49 ,12/26/22,NONE            ,J&t,,
     82693 ,12/08/16,11/07/22,00000000 ,   5 ,J    ,    5 ,    0 ,    2 ,FOOTRIM    , 189 ,05/15/23,NONE            ,J&t,,
     82693 ,12/08/16,11/07/22,00000000 ,   5 ,J    ,    5 ,    0 ,    2 ,FOOTRIM    , 217 ,06/12/23,NONE            ,J&t,,
     82693 ,12/08/16,11/07/22,00000000 ,   5 ,J    ,    2 ,    0 ,    2 ,LAME       , 224 ,06/19/23,BLKUBL          ,Sole Ulcer      ,J&t,
     82693 ,12/08/16,11/07/22,00000000 ,   5 ,J    ,    3 ,    0 ,    2 ,LAME       , 259 ,07/24/23,BLKUBL          ,Sole Ulcer      ,J&t,
     82693 ,12/08/16,11/07/22,00000000 ,   5 ,J    ,    4 ,    0 ,    2 ,LAME       , 294 ,08/28/23,BLKUBL          ,Sole Ulcer      ,J&t,
     82696 ,12/08/16,01/09/23,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  70 ,03/20/23,NONE            ,J&t,,
     82709 ,12/10/16,10/23/18,02/03/19,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,   6 ,10/29/18,BLOCK LB        ,LAMINITIS       ,,
     82715 ,12/11/16,07/16/21,02/21/22,   3 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 164 ,12/27/21,II              ,J&t,,
     82742 ,12/18/16,11/03/22,03/09/23,   5 ,J    ,    1 ,    1 ,    2 ,LAME       , 116 ,02/27/23,TRMLBR          ,Leg/Injury,J&t,
     82742 ,12/18/16,11/03/22,03/09/23,   5 ,J    ,    1 ,    1 ,    2 ,FOOTRIM    , 116 ,02/27/23,NONE            ,J&t,,
     82765 ,12/27/16,11/23/20,01/04/21,   3 ,J    ,    1 ,    0 ,    2 ,LAME       ,   1 ,11/24/20,BLOCK RB        ,DERMATITIS      ,,
     82765 ,12/27/16,11/23/20,01/04/21,   3 ,J    ,    2 ,    0 ,    2 ,LAME       ,  39 ,01/01/21,FANGAS          ,TRIM            ,,
     82785 ,12/30/16,10/21/22,03/31/23,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,  14 ,11/04/22,BLKTBL          ,ThinSole/Toe,Jose Jaime,
     82801 ,01/02/17,10/05/18,08/19/19,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,   4 ,10/09/18,F               ,FOOTROT         ,,
     82804 ,01/03/17,03/08/23,06/16/23,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    ,  96 ,06/12/23,NONE            ,J&t,,
     82807 ,01/03/17,11/21/20,04/23/21,   3 ,J    ,    1 ,    0 ,    2 ,LAME       ,  30 ,12/21/20,BLOCK LB        ,DERMATITIS      ,,
     82812 ,01/04/17,11/27/22,02/25/23,   5 ,J    ,    1 ,    2 ,    2 ,LAME       ,   5 ,12/02/22,BLKUQQBR        ,Sole Ulcer      ,Nacho,
     82836 ,01/08/17,12/15/21,10/27/22,   4 ,J    ,    1 ,    1 ,    2 ,FOOTRIM    , 180 ,06/13/22,NONE            ,J&t,,
     82836 ,01/08/17,12/15/21,10/27/22,   4 ,J    ,    1 ,    1 ,    2 ,LAME       , 292 ,10/03/22,TRMLBL          ,Leg/Injury,J&t,
     82848 ,01/09/17,10/28/22,06/05/23,   4 ,J    ,    0 ,    3 ,    2 ,FOOTRIM    ,  38 ,12/05/22,NONE            ,J&t,,
     82848 ,01/09/17,10/28/22,06/05/23,   4 ,J    ,    0 ,    3 ,    2 ,FOOTRIM    ,  73 ,01/09/23,NONE            ,J&t,,
     82914 ,01/20/17,09/22/21,06/24/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  47 ,11/08/21,II              ,J&t,,
     82914 ,01/20/17,09/22/21,06/24/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  82 ,12/13/21,II              ,J&t,,
     82930 ,01/21/17,11/05/22,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 128 ,03/13/23,NONE            ,J&t,,
     82930 ,01/21/17,11/05/22,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 247 ,07/10/23,NONE            ,J&t,,
     82937 ,01/22/17,10/26/22,03/09/23,   5 ,J    ,    1 ,    0 ,    2 ,LAME       ,  37 ,12/02/22,ABXFQQBL        ,Foot Rot        ,Jose Jaime,
     82953 ,01/24/17,10/17/20,12/30/20,   3 ,J    ,    1 ,    0 ,    2 ,LAME       ,   3 ,10/20/20,FANGAS          ,TRIM            ,,
     82962 ,01/25/17,02/10/22,09/27/22,   4 ,J    ,    2 ,    1 ,    2 ,FOOTRIM    , 116 ,06/06/22,NONE            ,J&t,,
     82962 ,01/25/17,02/10/22,09/27/22,   4 ,J    ,    1 ,    1 ,    2 ,LAME       , 179 ,08/08/22,BLKUBL          ,Sole Ulcer      ,J&t,
     82962 ,01/25/17,02/10/22,09/27/22,   4 ,J    ,    2 ,    1 ,    2 ,LAME       , 193 ,08/22/22,BLKUBR          ,Sole Ulcer      ,J&t,
     82975 ,01/27/17,01/24/23,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 146 ,06/19/23,NONE            ,J&t,,
     82975 ,01/27/17,01/24/23,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 216 ,08/28/23,NONE            ,J&t,,
     83008 ,02/01/17,11/11/22,04/05/23,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 115 ,03/06/23,NONE            ,J&t,,
     83009 ,02/01/17,12/24/21,04/08/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  80 ,03/14/22,II              ,J&t,,
     83014 ,02/02/17,11/15/21,03/04/22,   4 ,J    ,    1 ,    1 ,    2 ,LAME       ,  63 ,01/17/22,BLKUBRII        ,Sole Ulcer      ,J&t,
     83059 ,02/05/17,12/10/21,07/08/22,   4 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    ,  45 ,01/24/22,II              ,J&t,,
     83059 ,02/05/17,12/10/21,07/08/22,   4 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 143 ,05/02/22,NONE            ,J&t,,
     83059 ,02/05/17,12/10/21,07/08/22,   4 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 185 ,06/13/22,NONE            ,J&t,,
     83082 ,02/09/17,03/15/22,09/27/22,   4 ,J    ,    1 ,    2 ,    2 ,LAME       , 111 ,07/04/22,BLKUBL          ,Sole Ulcer      ,J&t,
     83083 ,02/09/17,04/24/19,02/27/21,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,  13 ,05/07/19,BLOCK RB        ,LAMINITIS       ,,
     83097 ,02/10/17,11/13/18,08/19/19,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,   5 ,11/18/18,FANGAS          ,TRIM            ,,
     83098 ,02/10/17,06/13/22,09/28/22,   4 ,J    ,    1 ,    4 ,    2 ,LAME       ,   0 ,06/13/22,TETDBR          , DD/Wart,Nacho,
     83098 ,02/10/17,06/13/22,09/28/22,   4 ,J    ,    2 ,    4 ,    2 ,LAME       ,  11 ,06/24/22,BLKUBL          ,Sole Ulcer      ,J&t,
     83103 ,02/11/17,02/07/21,10/18/21,   3 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 183 ,08/09/21,II              ,J&t,,
     83108 ,02/12/17,05/07/23,00000000 ,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    ,  92 ,08/07/23,NONE            ,J&t,,
     83110 ,02/12/17,06/16/22,01/23/23,   4 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    ,  46 ,08/01/22,NONE            ,J&t,,
     83110 ,02/12/17,06/16/22,01/23/23,   4 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    ,  60 ,08/15/22,NONE            ,J&t,,
     83110 ,02/12/17,06/16/22,01/23/23,   4 ,J    ,    1 ,    0 ,    2 ,LAME       , 186 ,12/19/22,BLKUBR          ,Sole Ulcer      ,J&t,
     83119 ,02/13/17,01/14/19,08/17/20,   1 ,X    ,    1 ,    0 ,    2 ,LAME       ,   2 ,01/16/19,FANGAS          ,TRIM            ,,
     83128 ,02/14/17,11/20/21,09/16/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 226 ,07/04/22,NONE            ,J&t,,
     83134 ,02/15/17,08/13/21,04/08/22,   3 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 150 ,01/10/22,II              ,J&t,,
     83170 ,02/18/17,02/10/22,07/07/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  74 ,04/25/22,II              ,J&t,,
     83179 ,02/19/17,04/13/21,01/09/22,   3 ,J    ,    1 ,    0 ,    2 ,LAME       , 174 ,10/04/21,BLKUBR          ,Sole Ulcer      ,J&t,
     83179 ,02/19/17,04/13/21,01/09/22,   3 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 244 ,12/13/21,II              ,J&t,,
     83179 ,02/19/17,04/13/21,01/09/22,   3 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 265 ,01/03/22,II              ,J&t,,
     83199 ,02/22/17,01/10/22,07/05/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 147 ,06/06/22,NONE            ,J&t,,
     83201 ,02/22/17,01/05/23,00000000 ,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    ,  67 ,03/13/23,NONE            ,J&t,,
     83201 ,02/22/17,01/05/23,00000000 ,   5 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 207 ,07/31/23,NONE            ,J&t,,
     83205 ,02/23/17,01/05/23,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  95 ,04/10/23,NONE            ,J&t,,
     83205 ,02/23/17,01/05/23,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 165 ,06/19/23,NONE            ,J&t,,
     83235 ,02/26/17,02/06/22,04/25/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  71 ,04/18/22,II              ,J&t,,
     83242 ,02/27/17,05/06/23,00000000 ,   5 ,J    ,    1 ,    1 ,    2 ,LAME       ,   2 ,05/08/23,TETDBL          , DD/Wart,Nacho,
     83242 ,02/27/17,05/06/23,00000000 ,   5 ,J    ,    2 ,    1 ,    2 ,LAME       , 142 ,09/25/23,BLKUBR          ,Sole Ulcer      ,J&t,
     83288 ,03/06/17,01/09/23,10/18/23,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 105 ,04/24/23,NONE            ,J&t,,
     83288 ,03/06/17,01/09/23,10/18/23,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 231 ,08/28/23,NONE            ,J&t,,
     83302 ,03/09/17,12/21/21,08/05/22,   4 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    , 167 ,06/06/22,NONE            ,J&t,,
     83317 ,03/10/17,12/31/21,06/26/23,   4 ,J    ,    1 ,    0 ,    2 ,LAME       , 192 ,07/11/22,BLKUBR          ,Sole Ulcer      ,J&t,
     83317 ,03/10/17,12/31/21,06/26/23,   4 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 332 ,11/28/22,NONE            ,J&t,,
     83317 ,03/10/17,12/31/21,06/26/23,   4 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 353 ,12/19/22,NONE            ,J&t,,
     83317 ,03/10/17,12/31/21,06/26/23,   4 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 395 ,01/30/23,NONE            ,J&t,,
     83344 ,03/13/17,12/10/22,04/06/23,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  72 ,02/20/23,NONE            ,J&t,,
     83358 ,03/16/17,01/04/22,03/04/22,   4 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    ,  41 ,02/14/22,II              ,J&t,,
     83362 ,03/17/17,09/23/21,01/21/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  67 ,11/29/21,II              ,J&t,,
     83417 ,03/28/17,12/17/22,07/27/23,   5 ,J    ,    0 ,    4 ,    2 ,FOOTRIM    , 114 ,04/10/23,NONE            ,J&t,,
     83419 ,03/28/17,09/29/21,07/08/22,   4 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 215 ,05/02/22,NONE            ,J&t,,
     83426 ,03/29/17,01/30/19,08/19/19,   1 ,J    ,    1 ,    0 ,    2 ,LAME       ,  13 ,02/12/19,BLOCK RF        ,LAMINITIS       ,,
     83434 ,03/30/17,02/23/22,07/29/22,   4 ,X    ,    1 ,    2 ,    2 ,LAME       ,  26 ,03/21/22,BLKUBLII        ,Sole Ulcer      ,J&t,
     83434 ,03/30/17,02/23/22,07/29/22,   4 ,X    ,    1 ,    2 ,    2 ,FOOTRIM    ,  33 ,03/28/22,II              ,J&t,,
     83442 ,03/31/17,12/31/22,00000000 ,   5 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    ,  58 ,02/27/23,NONE            ,J&t,,
